Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2018-01-02,4.929880619049072,4.933590406122446,4.809941528492139,4.841595233631355,355616000
2018-01-03,5.254336357116699,5.2847542585805325,5.038692737011658,5.047348122383531,914704000
2018-01-04,5.282033920288086,5.39232900770498,5.259777078889081,5.335697784629335,583268000
2018-01-05,5.326794624328613,5.364136360446518,5.219961703559194,5.296871520035363,580124000
2018-01-08,5.490011215209961,5.56420036473316,5.40543513193773,5.450443605906507,881216000
2018-01-09,5.488527297973633,5.535019215302615,5.406919044857204,5.495451606014838,497000000
2018-01-10,5.531556129455566,5.535018282892947,5.341631542531642,5.396036878216627,582664000
2018-01-11,5.541449069976807,5.595607251612233,5.519933717142186,5.564200232528328,406032000
2018-01-12,5.514245986938477,5.563952893596401,5.473689260408631,5.529578517236084,359916000
2018-01-16,5.443270683288574,5.626270961259015,5.358695086940973,5.540706245609545,702348000
2018-01-17,5.557276725769043,5.5671683934442795,5.363889929470665,5.457862894959661,538408000
2018-01-18,5.550350189208984,5.604755518794637,5.506825642530676,5.537985019973852,408632000
2018-01-19,5.690568923950195,5.714803999828668,5.613659585156645,5.640614857270835,609380000
2018-01-22,5.779101371765137,5.780832448582127,5.640861916644367,5.698482247131229,550944000
2018-01-23,5.9081926345825195,5.930943800961296,5.813972033163892,5.83251908738249,475228000
2018-01-24,5.831280708312988,5.947263314769436,5.775638622304819,5.911405029154948,579972000
2018-01-25,5.844883441925049,5.928964729966863,5.8300457062950555,5.885687332828308,409884000
2018-01-26,6.017496585845947,6.017743747767247,5.875794977236887,5.88865447239032,516356000
2018-01-29,6.104545593261719,6.1357054495129555,5.950232113722,6.00290637882765,455116000
2018-01-30,6.002411365509033,6.093911748720231,5.895826086116765,5.962596597783066,570832000
2018-01-31,6.078579425811768,6.164391785832831,6.045194168842357,6.077837468321369,478576000
2018-02-01,5.947511672973633,6.105782579641386,5.887171140388201,5.898546721774024,519224000
2018-02-02,5.77489709854126,5.884944997657246,5.716782445842979,5.860957084814438,718464000
2018-02-05,5.28475284576416,5.767725107130238,5.069603607093337,5.613658817015579,1165204000
2018-02-06,5.578542709350586,5.581510067223356,5.044873938048413,5.054766074323684,1114800000
2018-02-07,5.658173084259033,5.810755960213645,5.606240776083092,5.677462564212305,802932000
2018-02-08,5.3792219161987305,5.816938661327643,5.3789742825617015,5.783801035545132,1144000000
