Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-01-04,86.0264663696289,86.07200927859594,84.64494214824107,85.29775086957646,118944600
2010-01-05,86.2541732788086,86.29212955791655,85.66209238914098,85.973317662144,111579900
2010-01-06,86.3149185180664,86.52745982502934,86.10237721110347,86.17069157777745,116074400
2010-01-07,86.67926788330078,86.7855385229311,85.91259616198307,86.15550130846887,131091100
2010-01-08,86.96769714355469,87.00565341721368,86.27693813521233,86.45152309488945,126402800
2010-01-11,87.08917236328125,87.39279945624675,86.71721932916203,87.35484896528385,106375700
2010-01-12,86.27693939208984,86.69442945184937,85.94294271123073,86.51225207652367,163333500
2010-01-13,87.00566101074219,87.24856612594249,86.0568119995981,86.49707353936974,161822000
2010-01-14,87.240966796875,87.40037272315367,86.85383480944722,86.90697011820679,115718800
2010-01-15,86.26178741455078,87.17268042936372,85.92779060650498,87.08918701866882,212283100
2010-01-19,87.33965301513672,87.39278832877167,86.22380563748789,86.24658287874415,139172700
2010-01-20,86.45155334472656,86.87663596013735,85.76079409468404,86.74759385064712,216490200
2010-01-21,84.78913116455078,86.73996417413696,84.68286055634871,86.47428765363179,344859600
2010-01-22,82.89905548095703,84.81952531824233,82.8079638736851,84.40962177249243,345942400
2010-01-25,83.3241195678711,83.80993557415573,83.0508563893507,83.65811626240598,186937500
2010-01-26,82.9749755859375,83.85551055705511,82.77002667580042,82.9977470435842,211168800
2010-01-27,83.36967468261719,83.5594444934446,82.23105581765267,82.8686796022016,271863600
2010-01-28,82.41325378417969,83.68850746288584,81.91226437003608,83.64296455014092,316104000
2010-01-29,81.51750946044922,83.34689299189802,81.38846739485633,82.76999121629282,310677600
2010-02-01,82.78516387939453,82.79275629187866,81.60100234968007,82.09440491749905,187865000
2010-02-02,83.78715515136719,83.94656107916369,82.6485364174085,82.93699020311922,216327900
2010-02-03,83.36967468261719,83.86307734903149,83.1267695564107,83.40762516999365,172730700
2010-02-04,80.79638671875,82.7623989408143,80.78120189258776,82.72444845803734,356715700
2010-02-05,80.96339416503906,81.13038673240598,79.38450796281114,80.88748160831823,493585800
2010-02-08,80.37890625,81.47198229027504,80.31817851635907,81.02412249381746,224166900
2010-02-09,81.38849639892578,82.09444049169812,80.66736747460509,81.32017623959098,337820500
2010-02-10,81.22906494140625,81.6769188792531,80.54589251888902,81.25942880366419,240511500
2010-02-11,82.07926177978516,82.17035340191768,80.65219444760973,81.12282580831925,223591600
2010-02-12,82.01093292236328,82.0564758297276,80.84954245404666,81.21389729559284,304622100
2010-02-16,83.30137634277344,83.38487554469802,81.84394520406231,82.63338851869331,159317500
2010-02-17,83.69610595703125,83.8099690384791,83.30138138018764,83.70369258216205,168845100
2010-02-18,84.18946075439453,84.3640456938768,83.52905989179311,83.55942374894515,193708600
2010-02-19,84.36407470703125,84.69047904452556,83.77199376723125,83.96935601093644,222684900
2010-02-22,84.3792724609375,84.69808443253706,84.12877485840221,84.6753129761823,132346900
2010-02-23,83.35449981689453,84.40961962789453,83.1343661150672,84.15153543415501,207497000
2010-02-24,84.12116241455078,84.25779691146522,83.39244702811213,83.60498829190902,176350700
2010-02-25,84.00729370117188,84.06802142710698,82.69408992788468,82.92181021316928,259634700
2010-02-26,84.06043243408203,84.34888624835406,83.58221460334173,84.08320388440563,173589300
2010-03-01,84.93339538574219,85.01689458480043,84.38685727965785,84.4096287355253,147709700
2010-03-02,85.16869354248047,85.578597051733,85.01688000186043,85.29774142245438,160992400
2010-03-03,85.24459838867188,85.75318007416449,85.03205134319983,85.38881950181295,150785000
2010-03-04,85.50267028808594,85.62412572523397,85.03963156875854,85.35844340430114,135770400
2010-03-05,86.72480773925781,86.79312209462587,85.85186540900222,86.05682005773703,176118800
2010-03-08,86.73998260498047,86.92975241585201,86.58816907280927,86.73239598229243,114631200
2010-03-09,86.88420104980469,87.28651208304693,86.43634711961109,86.48189001656243,154556700
2010-03-10,87.27132415771484,87.50663682307875,86.84624171929904,86.92214847025703,186088800
2010-03-11,87.63570404052734,87.65848128453696,86.8007179576232,87.06639455791331,160791100
2010-03-12,87.6432876586914,88.03041968958196,87.40038253547506,88.01523486176627,162074800
2010-03-15,87.66606140136719,87.7267891315879,86.99048132877827,87.49147641612652,146816800
2010-03-16,88.3644027709961,88.4478961458394,87.66604558210602,87.90895066784176,168673000
2010-03-17,88.88819122314453,89.17664508419759,88.37201703060926,88.63010702253483,177468100
2010-03-18,88.84265899658203,89.01724402591034,88.48589073058515,88.89579432611455,196509100
2010-03-19,88.39293670654297,89.39904732350503,88.0499408823643,88.39293670654297,226641100
2010-03-22,88.86548614501953,89.02555432674792,87.83651046557853,87.88986458776692,184477800
2010-03-23,89.49050903320312,89.56672838481302,88.70543284764635,88.9950745249932,182941600
2010-03-24,89.05603790283203,89.50574191960911,88.09566369814924,89.15512828398731,196072600
2010-03-25,88.9112548828125,90.06980445147852,88.80454659945505,89.65821286631466,223396300
2010-03-26,88.8578872680664,89.49813687113333,88.50727355945865,89.07892748298173,205808500
2010-03-29,89.4218978881836,89.58196025382605,88.94171079125623,89.30756596553523,134513500
2010-03-30,89.48286437988281,89.81061274863279,89.10938557391826,89.52859481709737,145772500
2010-03-31,89.17800903320312,89.5743531813451,88.8807494683056,89.13989644686684,161078700
2010-04-01,89.78779602050781,90.13078611517588,89.25424876582181,89.78779602050781,161215200
2010-04-05,90.51949310302734,90.58046510079771,89.8792376975419,90.1307668145242,105847600
2010-04-06,90.73291778564453,90.8929801976067,90.16126382213757,90.26034841568611,110384200
2010-04-07,90.21461486816406,90.97682012672227,89.79539964989118,90.54998704278236,184576300
2010-04-08,90.527099609375,90.67954412258369,89.63532101396757,89.9020916431283,158704000
2010-04-09,91.12163543701172,91.15974220851999,90.54998152790917,90.71766178984126,133006500
2010-04-12,91.26644134521484,91.50272889165721,91.12924418814511,91.23595244195894,110279000
2010-04-13,91.33507537841797,91.49513781617668,90.70244349453897,91.17501294065927,125043600
2010-04-14,92.37164306640625,92.37164306640625,91.52559489314656,91.67040991588824,161609000
2010-04-15,92.44786834716797,92.66128487029779,92.18871555825024,92.2192044637208,144615300
2010-04-16,90.97682189941406,92.4478783097017,90.51187621742088,92.12012980952886,366786700
2010-04-19,91.31979370117188,91.4112604091658,90.29844163014246,90.71003309336977,217947800
2010-04-20,92.13536834716797,92.21159352415123,91.36554523308517,91.8914629002494,157708000
2010-04-21,91.96768951416016,92.40214627999582,91.45700757015027,92.18872392233851,192910100
2010-04-22,92.24207305908203,92.35640500498272,90.79388779488782,91.31980544176804,115360300
2010-04-23,92.84420013427734,92.8823127148354,91.94479789564296,92.18108542780881,177335500
2010-04-26,92.49361419677734,93.08051554825994,92.40215328030273,92.87471685586186,143457300
2010-04-27,90.30609893798828,92.48600104621305,90.13078913617522,91.96008327110538,355853300
2010-04-28,90.99205780029297,91.22072169419357,90.14600953409084,90.74053449519955,300674100
2010-04-29,92.12012481689453,92.31067612491968,91.51798198571531,91.54084721225202,193775000
2010-04-30,90.55760192871094,92.23445693146198,90.53473670213289,92.13536652940455,270000900
2010-05-03,91.73139190673828,91.9829210108365,90.85485478998518,90.9920519544784,182747900
2010-05-04,89.57435607910156,90.72528760475262,89.11703410409271,90.71004605882358,360353400
2010-05-05,89.04080963134766,89.78777327259711,88.39293638602265,88.84263465466285,328973200
2010-05-06,86.08345794677734,89.17800922660882,80.03154674182844,88.61397900162669,647356600
2010-05-07,84.80296325683594,86.7160943718025,83.3928846156905,85.8548044767637,637558800
2010-05-10,88.53775787353516,88.91123678928288,87.58500138375537,88.27098140426553,396159600
2010-05-11,88.28622436523438,89.45239732018743,87.58499701933846,87.70694682006808,317849800
2010-05-12,89.52098083496094,89.65056011304061,88.48438150130178,88.63682600046522,235607100
2010-05-13,88.40818786621094,89.69631663667337,88.33196850204804,89.27710141103036,234452500
2010-05-14,86.80754852294922,87.9051258561255,86.03010178872542,87.74506346423131,345601400
2010-05-17,86.85327911376953,87.28773583965973,85.19167156621045,87.04383041135584,325739800
2010-05-18,85.67188262939453,87.82130148695819,85.38986455601905,87.56214864368998,360556800
2010-05-19,85.18404388427734,85.95386685089038,84.11695557773675,85.19166174838472,394742700
2010-05-20,81.96752166748047,83.75870215107905,81.91416755316604,83.36997599526687,530418300
2010-05-21,83.16419982910156,83.36999264966389,80.30593067307021,80.72514580868686,500909400
2010-05-24,82.09708404541016,83.37758843147151,82.02086472311777,82.7144681156885,269823000
2010-05-25,82.18096923828125,82.21908182657619,79.5589813360647,80.11539372328234,396505200
2010-05-26,81.68553161621094,83.43860593935845,81.4416261796583,82.68402440364316,349719300
2010-05-27,84.42185974121094,84.45234865070027,82.91269070489601,83.22519766578797,300870500
2010-05-28,83.36239624023438,84.3913722381975,82.96604622543236,84.33039441820259,297933500
2010-06-01,81.95989227294922,83.80442674220544,81.83794251237754,82.58490006067909,277909400
2010-06-02,84.09410095214844,84.10171881721578,81.94468252483155,82.379139255401,240243700
2010-06-03,84.38370513916016,84.6504756954209,83.52241568175779,84.33797470527603,226618300
2010-06-04,81.41877746582031,83.33191457452959,81.14438306715422,82.78312577719741,398475600
2010-06-07,80.40499877929688,82.02087537141858,80.34402680264425,81.70836854973882,264609100
2010-06-08,81.26629638671875,81.42635873337107,79.76475165815242,80.4659788382947,357774300
2010-06-09,80.83187103271484,82.53158552460381,80.48887517286644,81.73889134771838,268023300
2010-06-10,83.19469451904297,83.2937790965531,80.82423600218357,82.21144916314493,317890600
2010-06-11,83.59866333007812,83.65201745940466,82.4096251249928,82.46297925431935,214128200
2010-06-14,83.46907806396484,84.69622868041073,83.38523504183526,84.23890099055369,207196100
2010-06-15,85.3669662475586,85.44318559010415,83.91115179973713,84.05597262118785,238268700
2010-06-16,85.33648681640625,85.68710048315023,84.75720928149006,84.92489534279451,216374000
2010-06-17,85.47371673583984,85.61853762886881,84.64291560568962,85.5804250311772,263185800
2010-06-18,85.56636810302734,85.87269607185598,85.29066825681639,85.6429500952345,174006600
2010-06-21,85.32130432128906,86.69213779116663,84.84648660939312,86.63087570159266,213140700
2010-06-22,83.9121322631836,85.69652052972985,83.7896022978998,85.32126484233527,239355400
2010-06-23,83.65181732177734,84.26447930908053,83.0774434220868,83.96580534866811,254639900
2010-06-24,82.26559448242188,83.34541938898525,82.05116265942945,83.23820347748904,268523600
2010-06-25,82.61023712158203,83.03144089557243,81.76781788794116,82.51067529788082,238726500
2010-06-28,82.34984588623047,82.95485336676792,82.05117212078953,82.7327615693937,169218600
2010-06-29,79.80728149414062,82.33452719797828,79.30183585907068,81.19343431950729,373649500
